0.2288	1.2132
0.23594	1.07368
0.239	1.098
0.239	1.098
0.239	1.098
0.239	1.1364
0.239	1.1364
0.239	1.29
0.2492	1.1492
0.2492	1.1492
0.2492	1.162
0.2594	1.1364
0.2594	1.162
0.2594	1.2388
0.2696	1.1364
0.2798	1.1364
0.2798	1.2004
0.2798	1.2644
0.2798	1.2644
0.29	1.2388
0.29306	1.13768
0.29714	1.1876
0.3002	1.162
0.3002	1.162
0.3002	1.1876
0.3002	1.1876
0.3002	1.2644
0.3002	1.2644
0.3002	1.2772
0.30734	1.20296
0.30836	1.1876
0.30836	1.2772
0.3104	1.1876
0.3104	1.2772
0.31652	1.2388
0.31856	1.2132
0.3206	1.1876
0.3206	1.2132
0.3206	1.2388
0.3308	1.1748
0.3308	1.2004
0.35528	1.20936
0.3614	1.2132
0.3614	1.226
0.3614	1.2516
0.3614	1.4436
0.36344	1.29
0.3716	1.1876
0.3716	1.2004
0.3716	1.226
0.3716	1.3284
0.37568	1.29
0.37772	1.19272
0.3818	1.2004
0.3818	1.2388
0.3818	1.2388
0.3818	1.2388
0.3818	1.29
0.3818	1.29
0.38894	1.29
0.392	1.29
0.40016	1.3284
0.4022	1.2516
0.4022	1.2516
0.4022	1.2772
0.4022	1.29
0.4022	1.3156
0.4022	1.3156
0.40832	1.26056
0.4124	1.2516
0.4124	1.2772
0.4124	1.3284
0.42668	1.24392
0.4328	1.2772
0.4328	1.3156
0.4328	1.3284
0.4328	1.3412
0.443	1.3028
0.443	1.3028
0.4532	1.3412
0.4634	1.3284
0.4634	1.3412
0.4634	1.3668
0.46748	1.32072
0.4736	1.3156
0.4736	1.3668
0.4736	1.4308
0.4736	1.674
0.4838	1.1748
0.4838	1.3924
0.4838	1.4052
0.48788	1.5204
0.494	1.3668
0.494	1.4436
0.494	1.5204
0.5042	1.4436
0.5042	1.4692
0.5144	1.5076
0.5195	1.50888
0.5246	1.4564
0.5246	1.5076
0.5348	1.4436
0.545	1.3284
0.545	1.5076
0.545	1.61
0.5552	1.4948
0.56132	1.42056
0.5654	1.4436
0.5654	1.4692
0.5654	1.546
0.5654	1.5588
0.5654	1.6484
0.5756	1.4948
0.5756	1.4948
0.5756	1.5076
0.5756	1.5844
0.5756	1.6228
0.5858	1.5844
0.5858	1.674
0.596	1.546
0.596	1.6228
0.596	1.6868
0.596	1.7124
